CPUs,Input Parameters,Output,Simulation Time
32,"[[0.14527041340050764, 0.0718633508526681, 0.21960485805453817, 0.07836373759038676, 0.224043450172034, 0.18392228084823684, 0.39041159831872857, 0.2510828812299004, 0.24284611805758605, 0.14200453067328245, 0.21218301325718464, 0.1905888719468947]]","[[13493470.0, 13493470.0]]",4.35
32,"[[0.09385312743289274, 0.22676933467383828, 0.17187671029614432, 0.21224011439690496, 0.22145241305787344, 0.24745931779053226, 0.2277807272049748, 0.2429170110150637, 0.29005781483194937, 0.2077963688170565, 0.11928769280642583, 0.3074170822548168]]","[[64171120.0, 64171120.0]]",5.25
32,"[[0.1740102053426385, 0.16735060689915277, 0.19023298881386205, 0.10454861636724667, 0.14069986200805934, 0.23077196380146905, 0.1380496687696772, 0.06496249048079392, 0.15929729332655798, 0.2135820195420183, 0.24032303061154253, 0.22264235108633748]]","[[64171120.0, 64171020.0]]",5.59
32,"[[0.10743704381262116, 0.2843663474642328, 0.3656300355416512, 0.14639107947120888, 0.24073353342237513, 0.11623968554011453, 0.19688553494748426, 0.08009335323855891, 0.13289465112624016, 0.20182923135356906, 0.18323905428631831, 0.17124339452506226]]","[[64171120.0, 64171020.0]]",12.63
32,"[[0.22601574044927392, 0.18187885751474864, 0.22423695708763322, 0.21661951172519206, 0.31479354813491134, 0.13241603408726133, 0.0996990424256069, 0.12191712782812587, 0.19311244295939795, 0.26403136063680316, 0.21988091370451984, 0.17461504362799898]]","[[64171120.0, 64171120.0]]",16.65
32,"[[0.167353169481199, 0.12573770751185226, 0.2752604316037573, 0.2363571832954378, 0.08118294886466286, 0.1426693254500368, 0.3202999653501265, 0.23813751185251542, 0.22540469893184956, 0.219703006616479, 0.3767631262653374, 0.1287513167816418]]","[[64171120.0, 64171120.0]]",9.46
32,"[[0.2547003365501721, 0.13367939706227766, 0.19120931764448565, 0.20584340400634843, 0.1561893577156352, 0.4354090516074117, 0.27093188759566794, 0.22501802615666006, 0.21110594228130994, 0.17548036175864487, 0.23108991384057276, 0.23905542172005573]]","[[64171120.0, 64171120.0]]",13.11
32,"[[0.27845354994057225, 0.20433186934693162, 0.30125064647319755, 0.3169546622498381, 0.2104003306503808, 0.25772345104867844, 0.09578967980467086, 0.27343691632377426, 0.31961863434124094, 0.23692842992990812, 0.24521935798872316, 0.20516659947471683]]","[[64171120.0, 64171120.0]]",8.96
32,"[[0.17571346059840376, 0.15845417415106827, 0.11605358278855872, 0.3345706886991445, 0.36479266119963005, 0.16103044943082617, 0.23763693946747858, 0.16080692351615955, 0.15352121661704018, 0.3177477133169291, 0.05820901446356025, 0.13068892341442273]]","[[64171120.0, 64171120.0]]",4.34
32,"[[0.2072803792899279, 0.25758295102651885, 0.17127261984411288, 0.09059467550483025, 0.3054050273136882, 0.2919593963139035, 0.1513811571169073, 0.1094861653790178, 0.10387717780827117, 0.1966308218297672, 0.13172168240162918, 0.25912850612483473]]","[[64171120.0, 64171120.0]]",4.05
32,"[[0.13011466460005766, 0.3088502265323284, 0.1941360746791138, 0.2968230990237692, 0.10451928946012498, 0.2796503368410989, 0.22157107685335628, 0.1459718721033779, 0.20256881550484201, 0.26569165482267015, 0.2011514279589201, 0.07811964442684023]]","[[64171120.0, 64171120.0]]",15.16
32,"[[0.21265193512741637, 0.2167752624251471, 0.12036348067686574, 0.21314932699158223, 0.23553289594376434, 0.18111997399043978, 0.3002658488947903, 0.3203188334479072, 0.15621258118963025, 0.14892129327703219, 0.12889302877920283, 0.21210420644116745]]","[[64171120.0, 64171110.0]]",5.73
32,"[[0.05856232596353675, 0.18576346704520014, 0.18259012919936124, 0.16662841959095806, 0.19157307318773564, 0.1078277621710686, 0.25013306809541713, 0.1728488590093895, 0.16459567528649888, 0.1584114872807985, 0.19552916197415535, 0.18564757797377576]]","[[64171120.0, 64171000.0]]",33.85
32,"[[0.3481864049623116, 0.24268781095956457, 0.17919653171505684, 0.1325814723359585, 0.11211673971344029, 0.13801166690338815, 0.3450414223260457, 0.38338743136844305, 0.17374080090478292, 0.29125791367342724, 0.17188976168011533, 0.2732548892216452]]","[[64171120.0, 64171120.0]]",20.37
32,"[[0.32055092425544623, 0.014002302777625514, 0.345657172712121, 0.17148863389904906, 0.2992555000072834, 0.06985074590050869, 0.1308375904328429, 0.23901869254451671, 0.14644659122033477, 0.12819690675757967, 0.15802396074133127, 0.2981594289919796]]","[[10724490.0, 10724490.0]]",5.57
32,"[[0.28026210245237826, 0.17686798699622153, 0.048760987674468875, 0.011063997780674434, 0.0761906327119443, 0.19440033805045998, 0.18878649542462772, 0.16167540776701178, 0.2807856615750408, 0.1691703117923495, 0.24727436080289056, 0.36168464588140353]]","[[64171120.0, 64171120.0]]",4.63
32,"[[0.16125059501740713, 0.1982094346836722, 0.23163872202204838, 0.12123803157626785, 0.16496639039535532, 0.2499840232947601, 0.16013835460272824, 0.175587879092223, 0.3420387977219671, 0.22586660119077206, 0.2944291481356708, 0.17863620343504014]]","[[175811.3, 175811.3]]",3.7
32,"[[0.14124149493073687, 0.33383196118626823, 0.20129364360966134, 0.19436196398065597, 0.23705024799390578, 0.250503219716479, 0.20656560427443724, 0.22630172794959547, 0.19107376230277845, 0.16166970564652816, 0.13096552603955947, 0.18452124224742597]]","[[64171120.0, 64171120.0]]",6.37
32,"[[0.2387754692122943, 0.15018122638682718, 0.15644463848858844, 0.22563825898426215, 0.20046040087083203, 0.12081149010780856, 0.1779468513838308, 0.14920333563914479, 0.26591648447870075, 0.3640533243006657, 0.26433592650894844, 0.2317121156601808]]","[[64171120.0, 64171120.0]]",4.66
32,"[[0.22041702826332907, 0.20892112810582153, 0.27225807305403826, 0.06630124867708145, 0.10811062531428689, 0.0711664546392215, 0.33972143878541156, 0.18912134780086007, 0.2504348478771819, 0.2880028672213835, 0.2239921261296789, 0.3124139554950147]]","[[64171120.0, 64171120.0]]",5.95
32,"[[0.17960681192527597, 0.243659990359287, 0.14314605763030452, 0.20292859775791525, 0.2655188974640709, 0.2202054525122321, 0.28434846769968647, 0.16441745592174145, 0.20581496890369738, 0.20462229425521958, 0.2440131082760711, 0.1292508379623193]]","[[64171120.0, 64171120.0]]",3.3
32,"[[0.11977762831597437, 0.1721293749404748, 0.3091901985019957, 0.2081199702797569, 0.2827589302146687, 0.3125224388245665, 0.1721829210953127, 0.18927566154999362, 0.29434864058012083, 0.019032191443653534, 0.213390423388907, 0.14031420711400944]]","[[64171120.0, 64171120.0]]",11.95
32,"[[0.3276323757013016, 0.233969774069702, 0.22246824712804597, 0.23272429487759055, 0.21335887088181243, 0.1728848890645066, 0.29788524790284016, 0.17743729612729167, 0.2330557229632085, 0.1969080483349381, 0.31639822300210285, 0.23954309797220893]]","[[64171120.0, 64171120.0]]",6.64
32,"[[0.19397641515265068, 0.10519824228740011, 0.16774891720211865, 0.1883726636588793, 0.25290131149788736, 0.2623333671151013, 0.0783457391964795, 0.20062104805074385, 0.08301409044679778, 0.27912729835889755, 0.09547084994720816, 0.19605311082591836]]","[[64171120.0, 64171100.0]]",6.87
32,"[[0.07245520635346295, 0.2160924438666235, 0.18842264480489265, 0.11133000940470913, 0.15199587068047932, 0.2628074103946437, 0.2626273617033429, 0.147924454594243, 0.2147886301954626, 0.12014462671949151, 0.25864029942741734, 0.18937222914516783]]","[[64171120.0, 64171060.0]]",6.13
32,"[[0.09963025380170264, 0.112661322375476, 0.2969084586549093, 0.15498336007348681, 0.2021402915158873, 0.3286088283747379, 0.07479119039524246, 0.06859204518185882, 0.32667650056084707, 0.3063677280127307, 0.2761964092169157, 0.1508917637647873]]","[[64171120.0, 64171120.0]]",5.53
32,"[[0.23686211774932187, 0.31064940322476015, 0.11118409461898514, 0.16344195568685346, 0.33534644176622525, 0.19483450148982234, 0.24520221551559707, 0.2138768584853894, 0.17028972527106823, 0.23318230751528218, 0.18364880462782424, 0.32755324662594765]]","[[64171120.0, 64171120.0]]",5.97
32,"[[0.16316617422680454, 0.2765253946725881, 0.26655208488179505, 0.28241086159687895, 0.10962941550207037, 0.31563673303412765, 0.22047192015856598, 0.24180639307741142, 0.17563767009013403, 0.3274587525151379, 0.1501823768346638, 0.1313222597255373]]","[[64171120.0, 64171120.0]]",5.9
32,"[[0.15708582764075527, 0.20365005508944345, 0.2527390109000575, 0.1745537305563841, 0.17848952380073563, 0.1834805300906168, 0.14186834078577293, 0.1970859158092, 0.13703607920822863, 0.2652982647143224, 0.17244165585227086, 0.19649300362651295]]","[[64171120.0, 64171120.0]]",6.14
32,"[[0.1353010858838236, 0.08677726234250474, 0.1755108311619311, 0.21611074798234, 0.1271802062212059, 0.0035059357280638193, 0.3164482027855934, 0.11475130336433113, 0.1504361957695221, 0.2313579771794098, 0.14490645618346326, 0.08000368303096074]]","[[64171120.0, 64171120.0]]",4.34
32,"[[0.2646646216619566, 0.12684504948428652, 0.2104053126209946, 0.10436799129667568, 0.3522555146184601, 0.2166560611239957, 0.25653598906094355, 0.0021328002404469304, 0.1948757411042828, 0.37479154788247165, 0.09349272275090939, 0.273774709154217]]","[[64171120.0, 64171050.0]]",4.02
32,"[[0.11067318033653632, 0.25444057139099135, 0.2359090335340478, 0.27730277118774205, 0.18823597819260057, 0.26742632497224006, 0.29465682619618083, 0.16567825619968357, 0.1387232433913177, 0.38687079193590423, 0.27329789627414997, 0.3468208280231091]]","[[64171120.0, 64171120.0]]",5.08
32,"[[0.18385235151189358, 0.16370902708889637, 0.2866668859354677, 0.18742696476133724, 0.15470016817088733, 0.11680149087932759, 0.2504702248259805, 0.2712785180384083, 0.23870486335204213, 0.18978406443831755, 0.24653787083351156, 0.16401491841836768]]","[[1230679.0, 1230679.0]]",5.35
32,"[[0.20110611780905455, 0.2521959913437024, 0.3758782571135014, 0.22941460988685178, 0.2549959134958726, 0.1981245833125763, 0.22208710672782792, 0.2034027557012748, 0.32499307178315884, 0.19062350094843436, 0.19739049436889916, 0.1936129768336125]]","[[64171120.0, 64171120.0]]",8.37
32,"[[0.19891699853126138, 0.20072474612911048, 0.08143032860727635, 0.12695194369572152, 0.09007831142505614, 0.30678472623294195, 0.23983868259420893, 0.2302001358966945, 0.26554346022919617, 0.12034267464782147, 0.16504130649273385, 0.24268936220998966]]","[[64171120.0, 64171060.0]]",4.53
32,"[[0.02306350102921642, 0.19046998895173714, 0.21276263364670944, 0.2671570353721605, 0.2593741877922172, 0.1921391584290396, 0.23798556735026713, 0.2570282349603264, 0.22894646580703198, 0.27108590271238175, 0.2652696684109138, 0.07399109362309758]]","[[64171120.0, 64171120.0]]",14.77
32,"[[0.2925143497049714, 0.2992755568792032, 0.09374859774916773, 0.24571395117874584, 0.18032882377355836, 0.23862964316549373, 0.16711968034901437, 0.13327562239064408, 0.05341170930795683, 0.28199126696430077, 0.14948951705792177, 0.21952336313653503]]","[[64171120.0, 64171120.0]]",6.21
32,"[[0.11392000919775142, 0.22983779015976874, 0.32674595519193717, 0.3802344481850386, 0.3097745790937963, 0.14124402279241868, 0.12186098344792928, 0.186769979076911, 0.11343431379892233, 0.18263972687119878, 0.12804028521110955, 0.1180409075007634]]","[[64171120.0, 64171120.0]]",27.49
32,"[[0.3766463756549582, 0.15921262491793584, 0.1983184602764507, 0.15168253244698338, 0.08504541030701121, 0.2925893614221785, 0.20159140621772198, 0.2934776963403028, 0.22364072396868848, 0.2086604665592858, 0.29584856396265546, 0.2672211053645862]]","[[9877305.0, 9877304.0]]",7.79
32,"[[0.25879078496161473, 0.26372990780811784, 0.18448744793855534, 0.32352705717740576, 0.1957807764698518, 0.12259089957591465, 0.22944394517489863, 0.20240292546302427, 0.16048936344494716, 0.06641780041339027, 0.09672440721957791, 0.23796417057017744]]","[[64171120.0, 64171090.0]]",6.78
32,"[[0.23262089107319212, 0.08417735793437393, 0.14060084123900055, 0.11656283267001467, 0.25751446006581935, 0.23780496389536016, 0.2561507719097474, 0.21012366864816057, 0.22097218494667514, 0.25601617570357504, 0.2752184565507501, 0.3155590066064844]]","[[55248930.0, 55248920.0]]",6.99
32,"[[0.31050694769162257, 0.36486869852117565, 0.31901392302024467, 0.12585260761414518, 0.2771704002713047, 0.2837253579968425, 0.15171342594827145, 0.2357060909670292, 0.4117993492935935, 0.15234597470138875, 0.33072170341551377, 0.36541396388049074]]","[[64171120.0, 64171120.0]]",8.12
32,"[[0.2860342393056321, 0.22162540434909836, 0.10859672911509717, 0.1916726057535304, 0.14507522718700935, 0.2373309606347263, 0.029921170409046544, 0.1583080785233703, 0.0966963185185862, 0.13252255485363637, 0.04813865464034678, 0.29890647179465013]]","[[64171120.0, 64171120.0]]",44.16
32,"[[0.21612405299616322, 0.1849177541311747, 0.1306479606094334, 0.3033168898878321, 0.22254243439953522, 0.23999210568654417, 0.21269942780667103, 0.33067758945625514, 0.20823300739095135, 0.12167787184431172, 0.21264422246274395, 0.2126940703351769]]","[[10724490.0, 10724490.0]]",6.41
32,"[[0.07952758818200763, 0.14320100007957615, 0.0996197668307744, 0.2744283492356684, 0.1321736788792075, 0.218941533968749, 0.10531101076032885, 0.21404442330827744, 0.03848004038227468, 0.19182060043889762, 0.1786249429905137, 0.11992421575761386]]","[[10724490.0, 10724490.0]]",6.52
32,"[[0.1974925052184845, 0.2978583676202803, 0.16124337330015892, 0.045058021306194435, 0.21180522505272767, 0.10714455378640222, 0.19564268343073987, 0.22201856163577502, 0.2712796155920373, 0.24954764008898936, 0.23228974188809437, 0.17898756332086654]]","[[64171120.0, 64171120.0]]",5.59
32,"[[0.0894319221453217, 0.25872154344627685, 0.01706688531668621, 0.22914370129102013, 0, 0.15963576426291592, 0.18128843989540208, 0.21153464493336743, 0.25879735765075157, 0.10623601817660297, 0.2849975577054843, 0.13868908927925427]]","[[64171120.0, 64171120.0]]",4.56
32,"[[0.22789345052290055, 0.06844486882936326, 0.2533986040481722, 0.2516269623356276, 0.19340528860518535, 0.2591880048625408, 0.27136314096443276, 0.08655186715244087, 0.18591212621240694, 0.17362814551894995, 0.1795158268969726, 0.21088694684499243]]","[[64171120.0, 64171120.0]]",7.41
32,"[[0.269919308700925, 0.2751310855248431, 0.21701509694897173, 0.18409803485638201, 0.2631462516470263, 0.14970632726813135, 0.24462280525467273, 0.1049056773336064, 0.24744534068247562, 0.21864315898116835, 0.2333590228623383, 0.26660331563024353]]","[[64171120.0, 64171120.0]]",8.27
32,"[[0.24288569663492754, 0.24808713115768466, 0.16382408815830624, 0.2797429057960315, 0.23880041520342835, 0.39419543860230577, 0.09271911992747424, 0.1734072403824814, 0.07048801228516588, 0.21263751494147717, 0.19188966845390054, 0.24590396963464248]]","[[64171120.0, 64171120.0]]",10.87
32,"[[0.14363463176800528, 0.18277930049404442, 0.2611471270764903, 0.11594426636601142, 0.034711399691528616, 0.22234601652281283, 0.13740287161895556, 0.20596240260036502, 0.237051543908993, 0.23791659505409699, 0.18996921434347674, 0.22713278694250977]]","[[64171120.0, 64171120.0]]",7.11
32,"[[0.18737295319561834, 0.2349164238114895, 0.2588857076074317, 0.09716610559765, 0.19443621637626726, 0.32981910538313625, 0.2619885914062239, 0.26766559529914, 0.18810022297067658, 0.09897182016812793, 0.050604570300527535, 0.15856723258463234]]","[[64171120.0, 64171120.0]]",8.81
32,"[[0.202483620543264, 0.2828920835862866, 0.22714866263487005, 0.2110541336059629, 0.17117061877177275, 0.20796950100965447, 0.1674583980316886, 0.2517191687621132, 0.31105743694033056, 0.3039318678426453, 0.20000513025740174, 0.2305044565653659]]","[[64171120.0, 64171120.0]]",4.49
32,"[[0.20604898461762022, 0.11385741203379991, 0.24835386975825421, 0.35356388712955406, 0.18375144942217567, 0.1715778895364773, 0.11290890509889669, 0.22738502809200997, 0.1242640232537843, 0.2097230790194293, 0.14608539728442882, 0.24734475203263565]]","[[64171120.0, 64171120.0]]",7.36
32,"[[0.29603541738939537, 0.20135599576448007, 0.15434333088369986, 0.22264664788282412, 0.37783891936853486, 0.1541292545556261, 0.22317356869162222, 0.05691192386270566, 0.08549585779787526, 0.1593101448118, 0.25160787155935604, 0.1554103403457162]]","[[63256900.0, 63256890.0]]",9.16
32,"[[0.222526863689693, 0.09226184600303487, 0.2184472617143726, 0.16814129110156065, 0.24376301270230155, 0.1260655296563689, 0.15476684731440052, 0.16752002022037446, 0.18069083857525792, 0.11121667983143202, 0.28714531747891503, 0.11247741945889722]]","[[51269660.0, 51269660.0]]",7.05
32,"[[0.051960153877549375, 0.20827413938230374, 0.2068468642217889, 0.24760451587524465, 0.3418228273081687, 0.22812504317012366, 0.28346093975688796, 0.28957043156932943, 0.17821315326782336, 0.24917867778694733, 0.19143866795779735, 0.08340038913409091]]","[[64171120.0, 64171120.0]]",5.53
32,"[[0.3004213468221257, 0.10342768797989926, 0.07463898069196584, 0.2538363271967437, 0.16694296206495052, 0.17988281674480297, 0.1138301206342086, 0.12777636364127143, 0.2619564753292746, 0.24104177044342157, 0.3871862018783564, 0.2056045659694127]]","[[64171120.0, 64171120.0]]",5.98
32,"[[0.10401740101511803, 0.25322708497080076, 0.22981022132591475, 0.08954598953581995, 0.12069113817834058, 0.2737647687616453, 0.23927305655775752, 0.12336946277378277, 0.12067757665373696, 0.09268303957838388, 0.21784339926384821, 0.20783145960435295]]","[[64171120.0, 64171120.0]]",7.56
32,"[[0.2563960389412677, 0.16809750092923842, 0.12328807935024359, 0.23567077766956235, 0.2701907598629126, 0.05491524089894187, 0.1020418504362146, 0.22993243736362268, 0.21613258083390216, 0.33483406096557145, 0.17117734334003412, 0.1758274876055705]]","[[64171120.0, 64171110.0]]",12.66
32,"[[0.1519849706726852, 0.17779560414017334, 0.1732601390018504, 0.24186576689161732, 0.302503119684903, 0.2778189624507373, 0.17269305599491222, 0.4029094755288394, 0.007902813339072667, 0.143367514576736, 0.1647045673569029, 0.04854869265160558]]","[[21273170.0, 21273170.0]]",6.51
32,"[[0.12440592517327177, 0.28964336255817474, 0.16578985125514764, 0.1591582370099841, 0.25712539939845147, 0.2312407708218728, 0.32513662154168976, 0.2641304544442182, 0.2690912024400785, 0.17640517663721547, 0.1775291437198963, 0.21580242267052532]]","[[64171120.0, 64171120.0]]",5.97
32,"[[0.24804464236763124, 0.17287211163752647, 0.24184174537323244, 0.1426937269412133, 0.13399203594746306, 0.1491542253379026, 0.18770220741193983, 0.2862119836102532, 0.14217059324830084, 0.18078850446630257, 0.19634130454137452, 0.2575377858527583]]","[[64171120.0, 64171120.0]]",6.15
32,"[[0.1774995700155551, 0.12041916382353551, 0.19544371740749245, 0.29045979536914057, 0.17599921275783484, 0.24602717552169365, 0.1795431044463642, 0.19172779867608128, 0.1730334387333071, 0.19581990436182506, 0.3388963038942677, 0.2925368731364673]]","[[64171120.0, 64171120.0]]",10.88
32,"[[0.3349448058247827, 0.13762175983478464, 0.28353026378485824, 0.33673809579162295, 0.14243229165202204, 0.1969187676680442, 0.17053886071507401, 0.15231998140456932, 0.1905373159429594, 0.20261462965185106, 0.23689837586624513, 0.19955131849253335]]","[[64171120.0, 64171120.0]]",9.43
32,"[[0.2502794433327119, 0.253285984635364, 0.3385911950935391, 0.1809589403224319, 0.21971319708620407, 0.17731498691983766, 0.2685105780557178, 0.35755591793073016, 0.2926244429813435, 0.21876942911068867, 0.13944176653539853, 0.06160977958493641]]","[[5168852.0, 5168852.0]]",8.25
32,"[[0.17207959304734446, 0.132690542117808, 0.12715382461469554, 0.13665281846616711, 0.2282535268471602, 0.16233157280259056, 0.3727856811153192, 0.13124369725601645, 0.16772075962369037, 0.03985617486994755, 0.15903462908007765, 0.15906368405385124]]","[[64171120.0, 64171090.0]]",120.54
32,"[[0.12756415820565137, 0.1492983908777129, 0.08668447552461521, 0.08131612024943081, 0.18242860792517437, 0.205225222670555, 0.16069722366638894, 0.3129668185744, 0.09095239503198348, 0.22400548711353077, 0.11012647242427541, 0.17005142406314538]]","[[64171120.0, 64170800.0]]",20.64
32,"[[0.27247426757113263, 0.19729233580273642, 0.4067879122354986, 0.21981498858483856, 0.25114432296931843, 0.08411323492281794, 0.17684159846671194, 0.26786461319851007, 0.12982076559327715, 0.2586370223783244, 0.0536770422117788, 0.21987827683966008]]","[[64171120.0, 64171120.0]]",7.06
32,"[[0.20871331510847335, 0.22587224211450319, 0.03966088010576618, 0.14508956664629477, 0.1895432359069779, 0.09480990468004324, 0.21232590537836915, 0.09985658375432928, 0.04493695063037348, 0.32034145927887725, 0.26694372694068835, 0.08884581044381483]]","[[64171120.0, 64171120.0]]",22.1
32,"[[0.24491120729871596, 0.17622441682746667, 0.2770301781940803, 0.17248031378760945, 0.2615477683651242, 0.21018777167237276, 0.11861660917345244, 0.1599142293539582, 0.15791297506188356, 0.19860661281098768, 0.22811761318762422, 0.1570730328388034]]","[[64171120.0, 64171120.0]]",16.14
32,"[[0.06516037722491874, 0.05778912080383475, 0.1380537216984119, 0.19772595288064343, 0.3189434541247023, 0.3059852421398298, 0.19346226485288615, 0.18091711448271436, 0.1554399786158488, 0.2805324851823889, 0.2051042127984849, 0.2496626365863523]]","[[64171120.0, 64171120.0]]",6.76
32,"[[0.18946487831413944, 0.025143584857190232, 0.23746885784994726, 0.3088741394475034, 0.06953481946750661, 0.22684697870776657, 0.10304838799749189, 0.10695264084803198, 0.3015388769569809, 0.15717573070600832, 0.23037089614098982, 0.09814698861299932]]","[[54605140.0, 54605140.0]]",12.28
32,"[[0.2756304658792266, 0.2925561095363593, 0.24632693912648468, 0.2584106187621459, 0.09469411000988465, 0.13398694049499288, 0.28622846466265095, 0.30572229108113824, 0.3379047881578239, 0.14074877191849236, 0.157679228688331, 0.16745474384004902]]","[[64171120.0, 64171120.0]]",6.13
32,"[[0.16541212774900538, 0.15511387843222196, 0.208254353108674, 0.20498538809335845, 0.2083706658817142, 0.2658259502725452, 0.11570863268702997, 0.21671019389194968, 0.24823366152047283, 0.07130290534921915, 0, 0.41869672484818476]]","[[26547510.0, 26547510.0]]",49.69
32,"[[0.3591698974126124, 0.2702231634537382, 0.14244447070101157, 0.09819545984593417, 0.24597963751337854, 0.2539979835446557, 0.1434906161326821, 0.2606966184661871, 0.15084540735796892, 0.19093243361776852, 0.22581135308223324, 0.021501739773812006]]","[[21273170.0, 21273170.0]]",5.88
32,"[[0.0406429172848857, 0.31682253176299285, 0.277332079461243, 0.21328196087658588, 0.18482717732496345, 0.16505541143420005, 0.08345604659282814, 0.299012828066448, 0.1991017504067885, 0.12962636179787698, 0.20645243160417365, 0.25359120436856125]]","[[64171120.0, 64171120.0]]",7.28
32,"[[0.2300647919276551, 0.21389209384909263, 0.20494500145852979, 0.29428484888580886, 0.28780763643729224, 0.2979333821245124, 0.1873168440923755, 0.13602455261780333, 0.24545592577780834, 0.22672395499903927, 0.1178664962947472, 0.14718634620792342]]","[[1230679.0, 1230679.0]]",7.68
32,"[[0.13269951983787437, 0.21161138589924297, 0.11847160328725588, 0.26225515093283236, 0.2056047215531557, 0.10948472441142025, 0.1619980959227328, 0.03842468696692694, 0.22006955960349223, 0.1683217479871991, 0.19834467529147426, 0.2879423877338875]]","[[10705510.0, 10705510.0]]",6.8
32,"[[0.19131145665449265, 0.2242958164066532, 0.30566806272501557, 0.2439667555914124, 0.23030107281654166, 0.20277803711025003, 0.22728991747113836, 0.13893304951924457, 0.1436337061123231, 0.24245329306271166, 0.2999752776749327, 0.27880373222668814]]","[[64171120.0, 64171120.0]]",10.94
32,"[[0.21405332484259693, 0.32382610964180814, 0.19291169662676244, 0.24946100083284858, 0.1369307263390489, 0.21245497479444803, 0.12868766046059865, 0.2767900341079163, 0.16209604057323623, 0.27760357701522653, 0.2744758666551109, 0.17333796546954477]]","[[64171120.0, 64171120.0]]",4.92
32,"[[0.25956108752436396, 0.08241561645957868, 0.31007300853056674, 0.19554829194357984, 0.015969180774913577, 0.17068402714805467, 0.21685791214613764, 0.21480794404540413, 0.07360544483163661, 0.30026820303322216, 0.26826826069731935, 0.17192618956097558]]","[[64171120.0, 64171120.0]]",6.81
32,"[[0.2346132579300666, 0.19284296064155662, 0.18053971393381565, 0.07403967582583429, 0.17356507316335318, 0.1688777514865245, 0.06018015236580013, 0.2448683085133742, 0.2001610920197364, 0.16720711827782736, 0.12144944295237409, 0.1428665644377009]]","[[64171120.0, 64171120.0]]",7.67
32,"[[0.18592093859310507, 0.2691840725486776, 0.2214596515035894, 0.13398301259290107, 0.29536487737547323, 0.03664701578817306, 0.0269717867856685, 0.34650648319852395, 0.18311410080232082, 0.2106369678177973, 0.3638822979343393, 0.2231012644623693]]","[[175811.3, 175811.3]]",8.38
32,"[[0.3161722915840567, 0.18035269055895176, 0.23294045787984266, 0.1883337550445997, 0.19958043554402902, 0.3655750050462671, 0.3698551141742168, 0.20809887230026164, 0.11658673328203127, 0.2481110339201472, 0.23910378315535513, 0.13561313894533733]]","[[64171120.0, 64171120.0]]",44.33
32,"[[0.21114955817246717, 0.3014161257698358, 0.25731295164279044, 0.30588473830887747, 0.2252584469901292, 0.15230067847941736, 0.008747057428835858, 0.12637415458968362, 0.22267528930032443, 0.40409559649200266, 0.16894366929358734, 0.12168674057122209]]","[[64171120.0, 64171120.0]]",24.58
32,"[[0.3050987779224382, 0.1098232594420628, 0.18135894027947716, 0.23041437678718468, 0.23680942252012785, 0.23340549523685816, 0.19211763294138381, 0.2501164535566449, 0.253230116722552, 0.23481999679860688, 0.11677962797037249, 0.05470878996489387]]","[[64171120.0, 64171120.0]]",15.28
32,"[[0.18167559305116662, 0.2074123358344275, 0.16997678331196303, 0.29887809026850953, 0.130464754948665, 0.16695030299324382, 0.21048447385944394, 0.254366198287051, 0.32348284725264553, 0.22244695676379134, 0.1866273273980176, 0.2253701688185588]]","[[64171120.0, 64171120.0]]",34.09
32,"[[0.16991035634593835, 0.23855359650904143, 0.1843230261835696, 0.18317129929244996, 0.05838125291408719, 0.18800525283684427, 0.1494957382943697, 0.09584690825529761, 0.21020546605826596, 0.357452744227805, 0.07532368320550246, 0.20242210392899762]]","[[64171120.0, 64171120.0]]",85.57
32,"[[0.08375311376288877, 0.16899495965593955, 0.15135575488718211, 0.350102681729949, 0.23498865763470728, 0.1872641606878306, 0.27819414784564306, 0.23181347535151864, 0.10877859224015045, 0.2931443096131917, 0.21879630502339437, 0.34100147582659]]","[[64171120.0, 64171120.0]]",110.81
32,"[[0.1592055503944247, 0.09800498347954245, 0.35214529086547725, 0.028640954700947047, 0.26790724073231825, 0.1572731004602005, 0.2043835957989613, 0.17065417898242113, 0.31250313829194737, 0.13530411778064083, 0.10750985751372041, 0.24307762899953064]]","[[64171120.0, 64171120.0]]",3.8
32,"[[0.24076717963348834, 0.11905894531390729, 0.0893991951791686, 0.20893379570877463, 0.1006214109955587, 0.29039762754892773, 0.2325257615521725, 0.1942525467810318, 0.27818966527755373, 0.18690284376471814, 0.13702577082331902, 0.19249951929030443]]","[[64171120.0, 64170920.0]]",7.78
32,"[[0.11751737061024341, 0.13889031786807082, 0.24249203215048115, 0.2263405851553151, 0.14716868663168148, 0.10266177870003007, 0.21872808074453134, 0.15439454851345996, 0.35044189078299304, 0.21783688679012855, 0.18569451096094824, 0.3044479024120079]]","[[64171120.0, 64171120.0]]",20.66
32,"[[0.1956578880958046, 0.19532931860321726, 0.05956377795418899, 0.16995037913561173, 0.11717049188554252, 0.14589591954177444, 0.25815866393157816, 0.24832302125063782, 0.06525443737620523, 0.15003189803183115, 0.31075694905749796, 0.23461892363251047]]","[[64171120.0, 64171100.0]]",3.12
32,"[[0.09918461543986415, 0.3534392825594177, 0.1787467432627977, 0.25534284497464793, 0.36146746857272916, 0.2012913941210683, 0.14563617653408506, 0.10326700324452043, 0.2411842104032545, 0.049561342211590254, 0.02302236110175887, 0.24513989280234783]]","[[64171120.0, 64171120.0]]",5.97
