CPUs,Input Parameters,Output,Simulation Time
4,"[[0.1836866805578627, 0.1450454778969824, 0.1268179916620735, 0.04151544461618967, 0.23419785422907052, 0.08826417569721406, 0.09438038492327698, 0.08947848289982212, 0.0006653542153136904, 0.09252638275602301, 0.23306544612078134, 0.13676568182846616]]","[[788029700.0, 786814100.0]]",117.36
4,"[[0.2967757364974865, 0.12401919418204417, 0.3051585424990659, 0.21824101613332358, 0.16430716382465738, 0.3140784481583258, 0.1908334070099012, 0.17234724275084873, 0.24553079518808882, 0.16452601566452824, 0.23927415098663496, 0.36564462451201085]]","[[912910500.0, 912778500.0]]",148.82
4,"[[0.20021671479107056, 0.15322846013152, 0.12999895333729378, 0.3204882775405302, 0.20929897273137685, 0.25828580967026, 0.18236773016061622, 0.22729297980351537, 0.20862832229147957, 0.1433724328061328, 0.13004834778026336, 0.20255129775150266]]","[[868052800.0, 864638400.0]]",145.45
4,"[[0.20104860167063449, 0.24563421609814703, 0.29887530705398513, 0.19691879004645443, 0.16496720975572943, 0.1866828164504446, 0.3208014319762458, 0.2091314755157569, 0.2562209234108032, 0.1884039811298878, 0.004253473311982198, 0.2347837767184995]]","[[888020400.0, 856049200.0]]",147.14
4,"[[0.20895545038480265, 0.2630659418438395, 0.2602714234957955, 0.12505549644989744, 0.07853628950864329, 0.16015556048815877, 0.10351636564649849, 0.1964796479084566, 0.2255274221307415, 0.25402150817103586, 0.1460189430790419, 0.35529644677064565]]","[[878440900.0, 876121100.0]]",146.77
4,"[[0.22097590754309065, 0.21130893934640188, 0.27169804355907323, 0.2942967108963345, 0.2318849067486279, 0.05537864458897618, 0.218209246325817, 0, 0.22228790290956676, 0.29499255510619726, 0.24570822595207867, 0.17113958809896235]]","[[639958900.0, 639226600.0]]",136.12
4,"[[0.0236247857128479, 0.2864212953657534, 0.022783855387267904, 0.24667766731524446, 0.34050267510371, 0.2441649912748931, 0.19958504200964908, 0.13350953179660868, 0.09365138213521111, 0.20413776134386086, 0.11766809283121443, 0.1354743132647373]]","[[901494600.0, 854070100.0]]",147.66
4,"[[0.2180753220604816, 0.2705992127203265, 0.1626297676858627, 0.1801722650350644, 0.21328948133069905, 0.23970670885861803, 0.14341260941210313, 0.40231213008287514, 0.1390801148483753, 0.317922134431618, 0.26469157251727204, 0.20787913531147603]]","[[759122300.0, 757874400.0]]",144.83
4,"[[0.07961140963538357, 0.1133956004117864, 0.23739692883807909, 0.2890198425422031, 0.0989023750839258, 0.21557599779004172, 0.26836228289440356, 0.16438966290833168, 0.19436775891776734, 0.1512774562536803, 0.14549278226669882, 0.050113611683600845]]","[[873417000.0, 873413400.0]]",150.0
4,"[[0.21995073984694155, 0.2597868922027914, 0.2516954999925725, 0.290780554136878, 0.14650800524860552, 0.2603119826340995, 0.12501211025650827, 0.13262981093156262, 0.20608380372187812, 0.15862396007873064, 0.09272617339214285, 0.2954802094058957]]","[[902768500.0, 902763900.0]]",151.63
4,"[[0.20160594945062338, 0.4510427858386641, 0.2079233470696855, 0.14847190101869717, 0.2570452004495444, 0.22621332592231647, 0.16426810822157498, 0.24736334712207084, 0.28145854416897287, 0.28996098542548265, 0.22524620458352096, 0.08578318054399121]]","[[205875000.0, 205874900.0]]",145.56
4,"[[0.20679200499405184, 0.20131720195104244, 0.23327565091080094, 0.09248783755354428, 0.21878056008509247, 0.20081000046273323, 0.22592216357188247, 0.15557279622761036, 0.24932814944881113, 0.18655510539983422, 0.22430607022660254, 0.14753406258063143]]","[[587673900.0, 587672000.0]]",145.13
4,"[[0.22411996340088425, 0.30074946889386833, 0.10555199240611306, 0.06934433386751515, 0.1725343008755733, 0.17365923708476244, 0.1903829625026901, 0.14286867285459715, 0.14792970809650674, 0.3238151146168624, 0.1652381084546063, 0.17603750762042658]]","[[912910500.0, 912156300.0]]",154.23
4,"[[0.2105731232245234, 0.0958841027089906, 0.23869568571613245, 0.18377684356322904, 0.24105420154609988, 0.19753919634513728, 0.2558159931219108, 0.17181251366434733, 0.12894709894479603, 0.13058454144728956, 0.1585618110683723, 0.16389941247289105]]","[[904853700.0, 904823700.0]]",136.34
4,"[[0.20328476971924875, 0.12808816289685654, 0.377503600414266, 0, 0.19916853909302207, 0.21478557673278725, 0.21059767734503748, 0.22426721291595297, 0.16658814676191724, 0.12900716553601096, 0.27429622505280793, 0.24730896103246827]]","[[601450400.0, 601427400.0]]",145.86
4,"[[0.20236869230949298, 0.07610662335785301, 0.17415396833527683, 0.2728568611576351, 0.10299376730804034, 0.06286407408413947, 0.27713050596806177, 0.21291476552328337, 0.21288641098217, 0.21471240861172805, 0.21378681386533638, 0.14096940581669182]]","[[9388484.0, 9388484.0]]",146.63
4,"[[0.07524735648085344, 0.20158738800697587, 0.2024351625139834, 0.14436035989042148, 0.26938359095835845, 0.07778501451844574, 0.27543210392601136, 0.26779933945038503, 0.2411178220258352, 0.2072326043702817, 0.17060176209996045, 0.29938650970896263]]","[[200600700.0, 200600600.0]]",150.75
4,"[[0.21239095380552786, 0.22612883118776544, 0.06155460215001657, 0.2585395756895975, 0.3627663741961604, 0.09700984756494171, 0.35008194894995903, 0.15336661218274136, 0.19787600001343, 0.27410275207463936, 0.28618634581958646, 0.25655847818480615]]","[[594644800.0, 594477100.0]]",154.32
4,"[[0.20987756334268712, 0.30644566393312017, 0.17890791864408273, 0.3499835704216522, 0.18531507792977722, 0.27853635920651587, 0.15068161841705077, 0.19151958281894466, 0.1804306915695134, 0.19777137025504893, 0.19798548383269604, 0.1954711232506931]]","[[894757900.0, 888758000.0]]",149.35
4,"[[0.20577864652786548, 0.18005378001771136, 0.21549259093638543, 0.1435477557180705, 0.306032925684597, 0.17204925798683798, 0.1312439083514187, 0.23593004280446672, 0.15939716566387965, 0.20097997903327164, 0.18928308775920655, 0]]","[[709126200.0, 709070100.0]]",133.68
4,"[[0.21587375994806102, 0.21904648827628892, 0.14506765919069614, 0.17109875025831967, 0.047912328814510574, 0.19911700590529194, 0.2001201704623675, 0.26635922339273843, 0.11462961713453519, 0.14752101060623252, 0.1832492123708377, 0.13368910652184818]]","[[787979300.0, 787865100.0]]",140.49
4,"[[0.21675244524252543, 0.18234817235082257, 0.3104834883656665, 0.2621559553258242, 0.2812973928499776, 0.2760899672142948, 0.04610833307445225, 0.30044561873746145, 0.1828972177211656, 0.07172868333448124, 0.17086854341045452, 0.10220735245445633]]","[[910039200.0, 910011700.0]]",172.9
4,"[[0.039624533163062525, 0.07153512655368452, 0.1921029251419148, 0.35594781173519746, 0.15738611704526168, 0.20311645478078333, 0.22643423350730868, 0.08812988330059632, 0.22000883941737584, 0.19151287952098275, 0.16616632367163847, 0.22494235703553225]]","[[319325100.0, 319321600.0]]",99.95
4,"[[0.1003503970984721, 0.17200144401799644, 0.21039966234153082, 0.20724500863166267, 0.1490475138540238, 0.24240101719119866, 0.14453031948691386, 0.22828895177077804, 0.09974294475493546, 0.33597995774700207, 0, 0.16591609341293617]]","[[861367900.0, 861364400.0]]",107.39
4,"[[0, 0.17947500358706747, 0.24668459203630033, 0.0947690298065388, 0.2517572964307548, 0.2724725304940831, 0.15173683925859713, 0.12074648928154127, 0.1512181461134238, 0.18017091053650375, 0.24394967292403863, 0.22951998981826102]]","[[863780300.0, 863760000.0]]",117.92
4,"[[0.3429350120461626, 0.035174488342591126, 0.13422397354597057, 0.23877476616876475, 0.004689438929430828, 0.37844023254440295, 0.102618639282195, 0.10220918461528564, 0.1673172612752225, 0.17677792117021748, 0.28504321230195473, 0.17781683878519766]]","[[886145300.0, 885834700.0]]",114.27
4,"[[0.1375067523666799, 0.30328341456867897, 0.19103929304464684, 0.2076893007438014, 0.21149736240105882, 0.26563518601878844, 0.1630442750115966, 0.26236327703522044, 0.2658182614858796, 0.2298871250531334, 0.30636767642408236, 0.40034116547543885]]","[[874371200.0, 869476500.0]]",126.05
4,"[[0.11000466451212237, 0.2001181505575199, 0.25338212300368546, 0.2150105478529636, 0.15780755723715836, 0.08713403080697352, 0.20201614031744095, 0.2509682310452142, 0.13726005706607347, 0.14077898158478688, 0.1143960735387352, 0.28970223621042335]]","[[902319600.0, 902215000.0]]",131.76
4,"[[0.14085051662379475, 0.1545536437951741, 0.11124438055263952, 0.2241706096844298, 0.1814043315057923, 0.28799357332920933, 0.1974219255624418, 0.10826941518517397, 0.1119025332213764, 0.2975317051517882, 0.22868593281455957, 0.052728668140044926]]","[[882416100.0, 882025800.0]]",125.24
4,"[[0.11139830092243194, 0.18843944113582559, 0.09016489810382756, 0, 0.21569487950700234, 0.2460236944698143, 0.03105763770750783, 0.21618783068992367, 0.19958650128366243, 0.19341742128022088, 0.08370124372490423, 0.3470183629407779]]","[[922924500.0, 922798900.0]]",119.82
4,"[[0.13200318240565273, 0.2603837910745104, 0.27917270075644623, 0.17037291479071964, 0.31244328540008975, 0.1661901869421184, 0.05954337862060466, 0.25979864349761306, 0.06319067336819517, 0.09658663846456997, 0.2344044618471011, 0.19776006696020088]]","[[852633800.0, 849894400.0]]",139.39
4,"[[0.04941075275634965, 0.24247952811488807, 0.26996708010972376, 0.16794494697857484, 0.023743865291763783, 0.2913027718970136, 0.22172042225465988, 0.07696895351839146, 0.26560230153490255, 0.21791183917971343, 0.2587769308697717, 0.07355150347591652]]","[[876940400.0, 876841600.0]]",134.6
4,"[[0.13287561069287246, 0.21166033521534475, 0.2464185692329977, 0.18068241724954465, 0.19679952829746383, 0.22037399328420743, 0.24316432161634022, 0.33404303111469713, 0.08153564674594113, 0.24399546450736315, 0.063409215361762, 0.25766913603651126]]","[[915875400.0, 785114800.0]]",140.82
4,"[[0.09910914292496034, 0.08926966645252746, 0.29449222781408785, 0.24262922644697738, 0.27665762210794337, 0.19676229887499622, 0.20098940843662375, 0.21383302151888156, 0.002995368545959637, 0.17106712229799928, 0.22670559301008117, 0.31243190933093884]]","[[495963700.0, 495963700.0]]",119.76
4,"[[0.10392145814020329, 0.21022738408112904, 0.3665948209453195, 0.2630115750431166, 0.4197904445293008, 0.20468437108927717, 0.29588483022705536, 0.20381830707576437, 0.2166980776404243, 0.038871458594403996, 0.19052431199232925, 0.39169143261342665]]","[[663753900.0, 663753900.0]]",139.47
4,"[[0.03333258950785675, 0.373839264420729, 0.22587125771613914, 0.18323632751350744, 0.21606569831651545, 0.12971651499313466, 0.11920200473536903, 0.14407253861274688, 0.27041692056440264, 0.13921635961061093, 0.1781733222000542, 0.24525909282783845]]","[[700674300.0, 700674200.0]]",146.37
4,"[[0.08198179016683248, 0.27455108805993717, 0.19655692400567604, 0.158797107355338, 0.25974145301114937, 0.14655232890006442, 0.15496386045626936, 0.19547338869677616, 0.13149709336251128, 0.05804459766498313, 0.07643701925987124, 0.12951941640348053]]","[[729644700.0, 729637800.0]]",140.42
4,"[[0, 0.21635525930886007, 0.18448323250460943, 0.20373705716524998, 0.17620414162180562, 0.19524326561279348, 0.25719215234183457, 0, 0.07179943651345266, 0.12418902598548957, 0.20593065079141037, 0.21049950665860315]]","[[852633800.0, 848895000.0]]",114.48
4,"[[0.12443146869156295, 0.07728336791651377, 0.1375565269543235, 0.16747971471103773, 0.26998655334055555, 0.21875988821976206, 0.3453938477453425, 0.17845188343799745, 0.10588748864994683, 0.2595944050533162, 0.1263415280214927, 0.22997122738269157]]","[[893721600.0, 892020000.0]]",140.66
4,"[[0.06380814382894004, 0.30894480871521796, 0.161329566618316, 0.27381881592765417, 0.1411819366787645, 0.1695286922138941, 0.13024840659449627, 0.32512274060895174, 0.1875450647923536, 0.22111917011948876, 0.24696187807941306, 0.29037265011686464]]","[[893721600.0, 891975600.0]]",140.95
4,"[[0.09735895002048744, 0.2999010561545862, 0.13792753545243178, 0.11923723443847942, 0.06214485209868023, 0.27010454393719063, 0.05264479642322914, 0.24628676294747576, 0.15449101193911663, 0.09377364289373709, 0.2126605056850111, 0.2581876124394525]]","[[654119800.0, 654116500.0]]",134.83
4,"[[0.013748181300464651, 0.12738291618174583, 0.2775419366542503, 0.12360688798516972, 0.12213655149472474, 0.10540198634239464, 0.35575612393957445, 0.10019859049770205, 0.17405527315981506, 0.26220586388984046, 0.09519966277289402, 0.10323782086582546]]","[[590828400.0, 590811200.0]]",138.28
4,"[[0.38130141127392186, 0.20928714313509741, 0.25844631965878695, 0.19106327898105246, 0.20439330325430524, 0.19336510097352028, 0.18664350001860294, 0.2556957821271457, 0.1981690357035657, 0.22374362001947734, 0.2755769453600651, 0.09826612454896722]]","[[895171800.0, 892500900.0]]",147.94
4,"[[0.1089422806476225, 0.25849763415454174, 0.2161399632543566, 0.3332001148864676, 0.18177918746750113, 0.15569396439301098, 0.17460521056151798, 0.24475497448345682, 0.21152683882871376, 0.23451718447959485, 0.27285763380480427, 0.15377341394020444]]","[[79290890.0, 79290890.0]]",148.31
4,"[[0.06686561167939412, 0.10241694584574865, 0.22111760617740372, 0.1472134965732872, 0.29995445263707043, 0.3272330424351916, 0.24481642747495777, 0.2809187482653439, 0.11781318638045518, 0.27907025776265015, 0.2069636443538959, 0.34467866471403563]]","[[899752700.0, 899752600.0]]",148.23
4,"[[0.07815138559397951, 0.19006898474444409, 0.16669764490915517, 0.23702293033411617, 0.0805995861245854, 0.2287009859258976, 0.16329949013111056, 0.2982262212356425, 0.36313009124488277, 0.2581091274264061, 0.18400383991936625, 0.2673605790883067]]","[[814579100.0, 814570000.0]]",177.6
4,"[[0.059208126538958544, 0.227275322965807, 0.11034113910697403, 0.3185049724537855, 0.23653485423737, 0.2171880030564542, 0.2099140850480277, 0.25676108047384455, 0.19090007834743686, 0.134973933701813, 0.09763197939189111, 0.180359612032501]]","[[125700600.0, 125700600.0]]",141.19
4,"[[0.08365146693039763, 0.22182530518878746, 0.08944543652962922, 0.18824407001216606, 0.16279672658657016, 0.3219740351771161, 0.33332768239673694, 0.1543684234029349, 0.12375493805497707, 0.23109951548397034, 0.2374934250529143, 0.21779837351890968]]","[[850781300.0, 850780500.0]]",150.5
4,"[[0.13863876781112688, 0.09345243598120641, 0.22631163463420698, 0.10009943052162736, 0.1623344854889517, 0.18111625207915705, 0.2789596980614955, 0.29339884567536945, 0.20458767533102173, 0.30452251072469716, 0.2805857678255804, 0.27765912094074463]]","[[923011700.0, 923010100.0]]",159.43
4,"[[0.08606669672319421, 0.18354388841386865, 0.2549031205169016, 0.29619058377938345, 0.21108148418433914, 0.1712220370942018, 0.1898977407119249, 0.17604143531807107, 0.17730017809007986, 0.3093919767824501, 0.22444054677538544, 0.2514274515027803]]","[[898446900.0, 815401000.0]]",158.52
4,"[[0.09474280943845183, 0.014739980005412323, 0.0718977475217098, 0.07283288715201092, 0.19639042227409437, 0.07232456116791236, 0.21731777192518886, 0.17238765217609026, 0.2514895914887297, 0.352221683706319, 0.19734897174553478, 0.2038204318152782]]","[[18898690.0, 18898690.0]]",171.43
4,"[[0.26864040959097224, 0.17583448457730957, 0.25778882902969896, 0.03253554522736071, 0.146816224021537, 0.14615277351010994, 0.22411362904391946, 0.10700858823961375, 0.12023832142237216, 0.1601205036574827, 0.1813431605863695, 0.19416074935391162]]","[[827879100.0, 827852900.0]]",137.45
4,"[[0.17827711439898433, 0.17442362117410914, 0.16275178472947627, 0.2654845283036066, 0.23518028869536056, 0.19430804281588043, 0.19006230658422685, 0.24305422334904858, 0.26227732385177743, 0.27014874787762166, 0.08004270098558842, 0.20550301026378934]]","[[694586900.0, 694575900.0]]",154.08
4,"[[0.35332109269745937, 0.29627109854771394, 0.06072493318014302, 0.22098942899699794, 0.18815808525514663, 0.11119810240636162, 0.2078353670211173, 0.3918788593718253, 0.2256201242451841, 0.21052351482554957, 0.13780939244096063, 0.11443863474186076]]","[[924641000.0, 783037800.0]]",153.52
4,"[[0.29528690779482913, 0.2827223726703257, 0.1443667657193351, 0.036481993387098705, 0.2098694965889157, 0.1534559530057035, 0.3282313483664554, 0.19198672987201448, 0.3928312463178747, 0.10631131644919857, 0.2011035252473685, 0.27435003357073595]]","[[287890000.0, 287889900.0]]",158.99
4,"[[0.2808217285272059, 0.04602934630013261, 0.18827354200713886, 0.10758334043725869, 0.2039840139670367, 0.29230660128858177, 0.15941434624114748, 0.18438643075060404, 0.27314317140237854, 0.2715058473849704, 0.2272568047418339, 0.1697377925831723]]","[[18199150.0, 18199150.0]]",142.78
4,"[[0.2642701078539335, 0.05971265451976804, 0.054039320229615745, 0.309835140801078, 0.2430623530482287, 0.18236900806981704, 0.19573835992915697, 0.11333872645462573, 0.33624283966396834, 0.17247913023479147, 0.20896857958850246, 0.14914897118455064]]","[[924641000.0, 764721800.0]]",140.93
4,"[[0.26296750939839736, 0.14829302194155763, 0.18083819529882222, 0.278699219054616, 0.11331515797474306, 0.23093708557914502, 0.26028204683561657, 0.08096458386412246, 0.3178527793416038, 0.33031310828930316, 0.12301757674694848, 0.3701254695017179]]","[[506512300.0, 506511800.0]]",148.31
4,"[[0.28219849941617026, 0.3457474068077616, 0.2300582902617145, 0.21032621832835544, 0.17071459294569333, 0.15709843206327997, 0.26501221579119894, 0.1492872939534659, 0.22134443049156796, 0.22249609296741135, 0.2148822045491912, 0.18841071514158703]]","[[895049300.0, 894832200.0]]",150.0
4,"[[0.29875764382076087, 0.0663104280723805, 0.15739533658490262, 0.150658013224622, 0.1317341005549068, 0.19178075523608262, 0.1256730345005235, 0.16358627536011822, 0.18862541884353085, 0.31754254139306143, 0.3291188320753966, 0.19451330465326488]]","[[646366700.0, 646356000.0]]",135.58
4,"[[0.2554950912954737, 0.26881605810586706, 0.2136620211257217, 0.08681070015550355, 0.2309250313192282, 0.12685651228847408, 0.24208909783600913, 0.2624307801208428, 0.259081760555161, 0.0763183596910871, 0.11676601357444491, 0.2008597791102959]]","[[924355000.0, 808799200.0]]",157.16
4,"[[0.07326937565621838, 0.2635726673516113, 0.3122295944561652, 0, 0.1686772325783663, 0.2532952318488389, 0.18127351739745357, 0.5036564175425724, 0.23297958333342755, 0.11909642207455473, 0.36632354815797064, 0.17166318733292735]]","[[880668000.0, 880327600.0]]",128.36
4,"[[0.2932643368893603, 0.21413009751239226, 0.16367883225682656, 0.13993918064733504, 0.10169814899922461, 0.2067557228906102, 0.15973030554819034, 0.15396140007133147, 0.2999744757856721, 0.23892632686782947, 0.11030215034998751, 0.1835121209063562]]","[[924355000.0, 788920200.0]]",144.85
4,"[[0.37151772452197585, 0.19595605270294408, 0.07919039640634506, 0.30374549899064135, 0.1702747215172615, 0.2861376740712464, 0.30484505254614436, 0.31026881453108945, 0.13493317088171503, 0.2744476539551171, 0.29888620741708705, 0.13169026539216197]]","[[889251800.0, 889059100.0]]",142.1
4,"[[0.10759441381567339, 0.13440498778606103, 0.14833219271229836, 0.1812217112996628, 0.24528899018284664, 0.2943503477047459, 0.28113473835265634, 0.2249416898089872, 0.2603154344074868, 0.30178702717334893, 0.2968320678360168, 0.18735564252661505]]","[[132034300.0, 132034300.0]]",140.38
4,"[[0.30613108799117944, 0.1661005436430799, 0.2649986831028628, 0.25399891850441464, 0.05554914389443333, 0.2664192469314862, 0.20586666602606282, 0.23538886820085264, 0.2764083536817401, 0.2946549464884618, 0.21103583520926278, 0.23283572769454103]]","[[824716700.0, 797667100.0]]",146.31
4,"[[0.42284419342742885, 0.13311109378555097, 0.199302845354081, 0.28256297670343644, 0.2673862335899405, 0.08612821283123023, 0.16558867875813263, 0.28132117304940935, 0.12968130613171877, 0.1982720067791153, 0.15117892943359007, 0.20689525193326966]]","[[737658500.0, 736595300.0]]",178.19
4,"[[0.27359851580017225, 0.2076044611808171, 0.20468717483367857, 0.2833093760143037, 0, 0.18398341303192609, 0.1394987710587194, 0.24045388110263716, 0.3560042440511082, 0.12685317897418133, 0.2367499260216011, 0.11376541666477578]]","[[82711470.0, 82711470.0]]",146.03
4,"[[0.3485850631484806, 0.08425064960139605, 0.28641727824636265, 0.05852014802316732, 0.23809336855056218, 0.20829263609508297, 0.06971666900030063, 0.2789131964878798, 0.30660425207569586, 0.2533871927238042, 0.04575670318094072, 0.06576016498400886]]","[[369379500.0, 369379400.0]]",147.32
4,"[[0.3311458723195373, 0.22277284023287527, 0.12277748213662244, 0.26694006613498317, 0.12458615673107395, 0, 0.19507176822543873, 0.0755217855761689, 0.25536310046639793, 0.1430217640788627, 0.06022756565244691, 0.1887912706049767]]","[[427397300.0, 427397100.0]]",129.95
4,"[[0.32794296943599704, 0.18459298948027777, 0.4122741175659461, 0.17362400401343223, 0.33447960569298363, 0.2342900081840087, 0.4119686961950596, 0.12007425874062186, 0.20911782653095634, 0.18897367768190607, 0.13916262321630118, 0.16930934885928747]]","[[834036300.0, 833825700.0]]",148.86
4,"[[0.30364401064094276, 0.1500996321566205, 0.11524456161062648, 0.19532776299070606, 0.2304843428621719, 0.2485224472854083, 0.21311755872853988, 0.17527660799406147, 0.18357955586674526, 0.14677412792779254, 0.16422928974653098, 0.2548679258516112]]","[[51856990.0, 51856990.0]]",139.99
4,"[[0.35715460561272655, 0.23464731877457481, 0.1802837897678744, 0.23096555689405238, 0.3029134015461804, 0.3187085104214949, 0.13720981326523138, 0.26564704907872866, 0.24873106163498943, 0.1147145712902537, 0.21757854812070965, 0.22100980721736763]]","[[627822100.0, 627820700.0]]",148.39
4,"[[0.29170375360181844, 0.17733041217280193, 0.20595311200748345, 0.23391801237019655, 0.2577742655771775, 0.1140818565700199, 0.262055094185379, 0.18674267838057604, 0.23555755302425035, 0.38843133427698384, 0.08221549897883812, 0.14871934740151882]]","[[627822100.0, 627820700.0]]",149.06
4,"[[0.18722550721457745, 0.2709532477008909, 0.23133796479522678, 0.07807111567363875, 0.1203695723301131, 0.33004367638319665, 0.04372888111485962, 0.18516330078848672, 0.2966164931043008, 0.12560318938451187, 0.10786101599353859, 0.39055686073605234]]","[[415684100.0, 415681900.0]]",147.69
4,"[[0.04376419178537261, 0.15181532629460726, 0.10106616379618925, 0.25733373411298566, 0.2859154178452844, 0.15751487627068733, 0.10453014184583458, 0.11771163867603456, 0.20165523141567165, 0.28443032565806853, 0.3329167509011941, 0.11858736767427705]]","[[888003600.0, 887771600.0]]",142.6
4,"[[0.09050616348987112, 0.24877112300695858, 0.24508905782274443, 0.22815572085484165, 0.13372397545853443, 0.1827372515656325, 0.23517860377275615, 0.15273967566355556, 0.3126285618798734, 0.1010627414760428, 0.3132778289473906, 0.09078547120296385]]","[[558193500.0, 558192500.0]]",153.75
4,"[[0.26968387086702866, 0.21243325952236078, 0.08267126776145567, 0.21866756244808028, 0.2249758302686125, 0.21614026747451096, 0.09588597143475724, 0.13841663524628697, 0.17632559212893398, 0.021238421678478225, 0.16965516522632662, 0.16200910645265984]]","[[788340700.0, 788339100.0]]",142.68
4,"[[0.30862786697839356, 0.10513989248886736, 0.22870478072789474, 0.3836495759196572, 0.22459737936068178, 0.022473764990622952, 0.14182355888092857, 0.223768023181718, 0.2688285294258397, 0.157864304765037, 0.12947757908571228, 0.07932283968096701]]","[[485415000.0, 485184300.0]]",153.92
4,"[[0.3259171737451396, 0.11507774271136499, 0.2125652463865008, 0.17751029700872295, 0.1774982383310659, 0.1791722013138843, 0.15013693530736016, 0.09185314962544502, 0.21279116301425346, 0.2904619691717092, 0.2202238452614665, 0.2912273487960476]]","[[907352700.0, 907276300.0]]",154.48
4,"[[0.31049902206849944, 0.3127309219469753, 0.1886339463644392, 0.1866857327991327, 0.14726916703355203, 0.23257777650971342, 0.251010664724845, 0.24493807929722122, 0.20558951110323198, 0.001627822488287023, 0.10636718653139698, 0.13966763833288004]]","[[902648300.0, 902486200.0]]",151.52
4,"[[0.31934268119981685, 0.20374998706271147, 0.2509470468521422, 0.20036052079851252, 0.24348633465563244, 0.4095947532695805, 0.1694201686181928, 0.20882052626713063, 0.1699673116347694, 0.08394559850688298, 0.3872367716622788, 0.009578953452977101]]","[[866030200.0, 864908400.0]]",148.73
4,"[[0.1878708778009746, 0.20077504470716076, 0.17467655832293771, 0.1993273295587904, 0.11067115496229545, 0.25670294727666415, 0.22067373099122173, 0.2840252553890857, 0.1748992872351146, 0.23537640853277667, 0.15686792825181597, 0.1376594293243349]]","[[866725000.0, 866657600.0]]",146.82
4,"[[0.18440395184369027, 0.24603275065758456, 0.18419319076099852, 0.29256459985712735, 0.28659180393249295, 0.22944174441924003, 0.29542128385022387, 0.16189036845988342, 0.14527186423610972, 0.1466917389286936, 0.3754833151888859, 0.26031776103645404]]","[[902648300.0, 863805600.0]]",147.2
4,"[[0.22201321501325103, 0.2813690540599364, 0.29305754709801163, 0.15271185107712856, 0.1771076873798001, 0.20914564296079796, 0.24989165315584771, 0.17756180453165854, 0.12618602445854643, 0.14200645545246857, 0.21346981452427108, 0.008902603426016814]]","[[902648300.0, 863805600.0]]",147.49
4,"[[0.1564701016476126, 0.17292330280466375, 0.08513942507087409, 0.17901873787132896, 0.120968564824481, 0.1785785219243046, 0.11651519773644205, 0.25866674001815576, 0.15838340251135297, 0.1775198771360194, 0.18206221819180682, 0.2508601247037008]]","[[26547510.0, 26547510.0]]",146.62
4,"[[0.19248349144405902, 0.16194099189820133, 0.12173097337783732, 0.14664517892438292, 0.22206506305835544, 0.3242836439207469, 0.15107318655428084, 0.3707086441406046, 0.31951696632988025, 0.1716153818860151, 0.14010159208001094, 0.22215019297085023]]","[[771372900.0, 771313000.0]]",141.99
4,"[[0.3381214263490337, 0.15845506979423038, 0.17229625445607805, 0.2108433520608811, 0.21744312803993676, 0.13375229843148723, 0.23125255293139751, 0.12224492110973065, 0.15905554521808357, 0.2657023507504211, 0.19561971416486953, 0.2834525960418903]]","[[877861800.0, 875781100.0]]",142.13
4,"[[0.16862479247076986, 0.16358272699878637, 0.18289010836922173, 0.2134043505096663, 0.09720560492337678, 0.31457533805392457, 0.08484259276184135, 0.20968647754203645, 0.18374684054196327, 0.31943618994313683, 0.14683291067521767, 0.2302185454432503]]","[[902648300.0, 808340400.0]]",149.41
4,"[[0.16222990702340037, 0.2170315053416531, 0.3319175846178895, 0.18185473502765845, 0.06529952957581109, 0.23279529193423698, 0.2837710224809984, 0.1809183068547094, 0.17142329846823462, 0.25076931657518775, 0.31856131797163145, 0.17943659654949834]]","[[76135570.0, 76135570.0]]",143.23
4,"[[0.17088633249869042, 0.10048873695978824, 0.03827213444057456, 0.23594160840765224, 0.21189959628369442, 0.11301616912382867, 0.23692959433123617, 0.2518164739035453, 0.18803335716878908, 0.14790422082985777, 0.2935104610328859, 0.10811409035923653]]","[[643645200.0, 643458100.0]]",150.3
4,"[[0.3466406253956462, 0.33746756906583253, 0.3019479309436792, 0.11433835294383242, 0.2885707414418308, 0.1675014675201426, 0.2230906799100596, 0.13301905824081567, 0.10790364705614368, 0.12982849785718192, 0.3086533475232906, 0.15737109530322335]]","[[812937700.0, 809910500.0]]",249.98
4,"[[0.15735128216088742, 0.23567008701400802, 0.26105711350201044, 0.3410782370600185, 0.3442403329709645, 0.2694454240316103, 0.2280440154226567, 0.3124610577160492, 0.03885393438522328, 0.12858022223962556, 0.1687931909728105, 0.2169293305438641]]","[[639179400.0, 639179000.0]]",163.14
4,"[[0.14837445989485293, 0.2734971672037824, 0.29761087291050525, 0.22631574940308252, 0.23563554168306475, 0.31929387133561266, 0.1616016881652759, 0.10367846412206422, 0.18113713858886593, 0.22439087413364603, 0.17993851645578054, 0.26092054750697985]]","[[648919500.0, 648885600.0]]",137.92
4,"[[0.3016498667668451, 0.24098855916685974, 0.32461908067628, 0.30846464198669526, 0.19510011229388627, 0.08166247848144005, 0.09269961246219567, 0.15590422334778015, 0.11375182422352921, 0.07216274345363849, 0.1771772904423961, 0.30669053669795865]]","[[866030200.0, 861867100.0]]",152.35
