CPUs,Input Parameters,Output,Simulation Time
16,"[[0.18196753840396415, 0.12839466669812996, 0.18334992536802885, 0.21282025124451304, 0.2381412146388141, 0.16582207419138048, 0.15097886826477797, 0.23110161209494007, 0.23676840763288146, 0.14264236394544577, 0.2624347610530616, 0.16787239951056288]]","[[64171120.0, 64171120.0]]",4.3
16,"[[0.3287950473963429, 0.2495161091659137, 0.06112083271092805, 0, 0.19529782893164543, 0.11336309430816825, 0.1363979590363301, 0.03673883322515248, 0.2423546166299777, 0.13338576378824335, 0.24920635775366548, 0.23636264655688932]]","[[5450150.0, 5450150.0]]",4.44
16,"[[0.25854255723204334, 0.19264734283312118, 0.08663892950504638, 0.25472568472943596, 0.1419287941910902, 0.2386393335178791, 0.010679021453549292, 0.19054601198811433, 0.08371944143237173, 0.27507259374830456, 0.13688705632270537, 0.3109407571787351]]","[[63467880.0, 63467880.0]]",4.25
16,"[[0.2864553613377202, 0.09380193785425832, 0.154348622851751, 0.12364689515620345, 0.16402342733243674, 0.18946259233356194, 0.34212604615904507, 0.25173483566607485, 0.15060519344467238, 0.3502214810174049, 0.11205008707648514, 0.20307813562373747]]","[[64171120.0, 64171120.0]]",4.58
16,"[[0.17433823534069504, 0.29738897814832577, 0.19063345572774396, 0.16237041100604185, 0.31574370430675025, 0.2611208218113612, 0.19049480488952308, 0.27012766649201153, 0.06739630845569416, 0.2862483903946228, 0.15135987565548042, 0.08257086188285724]]","[[64171120.0, 64171120.0]]",4.86
16,"[[0.2260617243078271, 0.07282037585157847, 0.26731447260767716, 0.18794860319903717, 0.1922955380450594, 0.2044402555615599, 0.19934144572532916, 0.223851363000358, 0.2111223529180486, 0.17610054629846336, 0.33580015627306975, 0.20839335013803645]]","[[64171120.0, 64171120.0]]",7.08
16,"[[0.17616766150489271, 0.23368803246321124, 0.2535023379909906, 0.13941075567588565, 0.04301187351668642, 0.2477644431801757, 0.09400595953307674, 0.12606469914599971, 0.2011031756839176, 0.24020017285018982, 0.2537729723664991, 0.04558753639632504]]","[[28300910.0, 28300910.0]]",4.7
16,"[[0.26567568685921616, 0.3276390360444621, 0.24738594289930543, 0.18229751888486817, 0.21427160338705908, 0.17406160470113888, 0.16260219860658384, 0.3484286425694315, 0.14549419693904297, 0.17326122504532315, 0.14657247143820623, 0.24813050966988753]]","[[64171120.0, 64171120.0]]",4.76
16,"[[0.218753204618218, 0.27042016351905607, 0.18562781560602468, 0.16034287572044167, 0.22801478533931227, 0.19052265240588073, 0.16162102356272312, 0.19400535357046747, 0.24005077936585528, 0.19117460603128617, 0.2135856622535093, 0.20928739169816524]]","[[175811.3, 175811.2]]",4.5
16,"[[0.2942691532241917, 0.16865201853938763, 0.3686565226664833, 0.14977039288867322, 0.2464160827963378, 0.07768613377358316, 0.2143572942389247, 0.1494600412814388, 0.2684526141492483, 0.21689681866992233, 0.2297910770109369, 0.21561984236312384]]","[[19622320.0, 19622320.0]]",5.44
16,"[[0.26545853125732743, 0.17605849324291833, 0.23355126072482624, 0.14517804647596577, 0.23567816195258726, 0.27548404029801066, 0.10070299153463534, 0.2953863773849319, 0.20914923129581275, 0.11772495576925203, 0.29056769485838113, 0.23540464265409333]]","[[37096180.0, 37096180.0]]",5.26
16,"[[0.1610494745148714, 0, 0.20169761949199247, 0.08547823780706586, 0.126261695800498, 0.3092942915599245, 0.2748901003365464, 0.21726311283110572, 0.18855838749327053, 0.19571610557027388, 0.17053090760454373, 0.12136524427053838]]","[[1230679.0, 1230679.0]]",4.64
16,"[[0.15452783754906418, 0.21498988512499545, 0.21394032915467082, 0.15236841922620692, 0.08390923250257043, 0.1757948532280377, 0.22501016100538482, 0.20971155005952974, 0.25742733251531236, 0.015321636595877902, 0.24836407004102054, 0.14499005845960258]]","[[55808080.0, 55808080.0]]",4.35
16,"[[0.1998415858204819, 0.1697355801468358, 0.20669471112252413, 0.20335164688944196, 0.16216112707248181, 0.3319813451605293, 0.23180768211400785, 0.36815743578960114, 0.17645009967505804, 0.2993878632060277, 0.13787297763422046, 0.19392440084388912]]","[[64171120.0, 64171120.0]]",4.57
16,"[[0.2558362897754424, 0.2995680504869932, 0, 0.21743287919333068, 0.04263666466751331, 0.14235487382506276, 0.15584535614882367, 0.18240054489741156, 0.23135606878542458, 0.23534734919639305, 0.27757496596063014, 0.3862930874534738]]","[[64171120.0, 64171120.0]]",4.54
16,"[[0.19100527885285234, 0.2157673055366868, 0.16568492048731426, 0.09097932931194862, 0.14767364877046005, 0.2304126684449724, 0.16599130772861367, 0.16581898234378029, 0.16598367448734186, 0.21433171362184353, 0.2451000112538124, 0.32071058096223043]]","[[55822810.0, 55822810.0]]",41.63
16,"[[0.19777807068089132, 0.08084792557022208, 0.3972815995482253, 0.2506618612600843, 0.30701789549163105, 0.15546244164622586, 0.0437454091963527, 0.2888499037527821, 0.19529174978319738, 0.09636301573350327, 0.25208468164543235, 0.2514781336882068]]","[[62528810.0, 62528810.0]]",72.52
16,"[[0.27286185932685636, 0.007333065199353422, 0.3247158956408397, 0.27685131690344567, 0.2579718563085403, 0.09398714665001358, 0.31740908670101403, 0.12906402927299654, 0.28768939024106893, 0.06282375466280143, 0.261751786770255, 0.25805572539668353]]","[[64171120.0, 64171120.0]]",5.15
16,"[[0.17856036111974932, 0.1881177011020155, 0.2293939194799663, 0.16697566153501123, 0.2012830748542755, 0.20869671051557323, 0.32921917792883154, 0.08592932737626838, 0.12986746847438851, 0.13529590563562843, 0.23297969666787022, 0.27807612268521703]]","[[64171120.0, 64171120.0]]",82.17
16,"[[0.20133744592850789, 0.23876403590461, 0.13736554810020535, 0.2293230637862028, 0.26489641365363514, 0.2400762796943324, 0.22892467029754707, 0.24386301405557484, 0.303632920761779, 0.16825998114694424, 0.20529077395406556, 0.2963230702950427]]","[[527433.9, 527433.9]]",3.82
16,"[[0.14772427891203646, 0.09524120289749663, 0.14222295913455527, 0.3158608770906887, 0.24884173596229328, 0.21103500130885527, 0.2663847223284539, 0.04825909076831286, 0.3050699261672034, 0.206453046353694, 0.24158078821882828, 0.1874343118053596]]","[[51851080.0, 51851080.0]]",4.69
16,"[[0.24415702405915535, 0.19584295423495732, 0.12939992547704743, 0.17861369966411417, 0.20743474518818816, 0.11386860382692815, 0.21505115988063073, 0.25606135781203065, 0.14820710056599376, 0.25245313413814047, 0.06516096408463876, 0.22960954234534683]]","[[24557590.0, 24557590.0]]",4.94
16,"[[0.13620421437228067, 0.20650901018599496, 0.08899510423345537, 0.1079389832255555, 0.13775055116160317, 0.21786579116312316, 0.09233461566442573, 0.23579799913664257, 0.0747944056327394, 0.22135424549863617, 0.18610237990400869, 0.1376876236234537]]","[[50929280.0, 50929270.0]]",4.95
16,"[[0.2821412146333538, 0.26569014266909574, 0.12641292646182825, 0.15104700713331007, 0.275579072414078, 0.15005828511693967, 0.08635691260767574, 0.20142904229041184, 0.3090032732499861, 0.19823042768039573, 0.15431799184907244, 0.1641110811942334]]","[[45654940.0, 45654940.0]]",4.68
16,"[[0.10216029720057597, 0.11284859828077673, 0.1669163898705947, 0.1358392245986314, 0.10567260654663017, 0.2596801595728118, 0.27625299991601804, 0.09241351691979618, 0.39642054461996623, 0.16225380017236088, 0.33365865981162746, 0.09868049995807887]]","[[2637169.0, 2637169.0]]",4.72
16,"[[0.23637482771628046, 0.16472102897367014, 0.00977644012349399, 0.2443857667885517, 0.16891400526991526, 0.17125025989433718, 0.2630960043542028, 0.12323486126559706, 0.06913281391536846, 0.18651048452651914, 0.21669395145671982, 0.06728018293198976]]","[[2467213.0, 2467213.0]]",5.26
16,"[[0.19609317940229232, 0.20249560200997965, 0.31577829737075674, 0.30873130605663124, 0.2788872444491467, 0.25602798718436315, 0.15962628972401727, 0.25724245852685906, 0.2662623741085586, 0.17507699413814543, 0.17386757326389968, 0.23260365498699676]]","[[64171120.0, 64171120.0]]",4.28
16,"[[0.23074548954749907, 0.22369319856512257, 0.28843571961654507, 0.1193628686936397, 0.15498202419113247, 0.0739018261073427, 0.13544618013194148, 0.20386524429333205, 0.14190446305514945, 0.09877572510770279, 0.09027642856365534, 0.22198468981311353]]","[[527433.9, 527433.9]]",4.5
16,"[[0.21341274051995457, 0.16537595847669917, 0.2604218839878919, 0.3022644679099026, 0.061015964452913934, 0.2225857027357419, 0.0232833621103459, 0.331695849102592, 0.22281285077341154, 0.4031136754026614, 0.21948984629010648, 0.28251792003438564]]","[[10724490.0, 10724490.0]]",4.25
16,"[[0.14367215115202153, 0.06930345369892796, 0.2522015331243983, 0.24484025127530853, 0.22381655463247177, 0.19530314452642777, 0.15180612722226747, 0.11920564254319957, 0.11315301247051024, 0.08222419211240538, 0.18099822917397193, 0.1804527169942106]]","[[26547510.0, 26547510.0]]",4.34
16,"[[0.1630675720581083, 0.32978623314932765, 0.2641726102400784, 0.23705832842910363, 0.19536772315250164, 0.2279276511718375, 0.18372290116462917, 0.1478626262623228, 0.21414240253881545, 0.12867526647477784, 0.23643374586866744, 0.16715545354821576]]","[[175811.3, 175811.3]]",5.3
16,"[[0.24127522931464174, 0.22544834421575644, 0.15657446958432755, 0.06301146887949849, 0.07404686453166937, 0.08432416853051254, 0.19274948736029468, 0.38372685955446684, 0.3189289238002265, 0.14098404184152719, 0.1771159613674423, 0.19204070209142685]]","[[9094754.0, 9094754.0]]",4.16
16,"[[0, 0.06740732488405832, 0.19686343612662835, 0.30325234611258406, 0.26620517270636657, 0.25184996451198266, 0.21227076408722273, 0.4011744077350618, 0.24184822265912173, 0.20115551246110736, 0.18301609843011007, 0.24489295733226776]]","[[527433.9, 527433.9]]",7.6
16,"[[0.12529597081620908, 0.30413229275611364, 0.16071639246454156, 0.3355553265948785, 0.17401701521646573, 0.1653037688974936, 0.29545998703190823, 0.17570337246787124, 0.1685672134261607, 0.24558313811306332, 0.19501560696211476, 0.17448916624495017]]","[[39841110.0, 39841110.0]]",4.3
16,"[[0.0657673032495319, 0.2592679114111083, 0.23149102761640544, 0.1927432313907883, 0.28593091299516626, 0.30995914168226785, 0.18962241031452037, 0.16139117914651818, 0.20383564370160331, 0.3401975886825593, 0.3084239367746615, 0.11046756711844762]]","[[175811.3, 175811.3]]",5.73
16,"[[0.18003304296595324, 0.14038555772278188, 0.2746687944994318, 0.1872441878307721, 0.1394569296278691, 0.13183269122922087, 0.17226831664968267, 0.13664617087764336, 0.1345260070594529, 0.26319445818684645, 0.10996540155851824, 0.0803546090210766]]","[[2637169.0, 2637169.0]]",5.05
16,"[[0.10711863171989779, 0.34933121050148963, 0.13377168193027855, 0.1710495517582776, 0.2206648877398141, 0.3447862684302475, 0.13079623813188496, 0.12220103049414535, 0.1620435259236208, 0.2771251918026292, 0.22317506197026324, 0.26273006618564726]]","[[1230679.0, 1230679.0]]",4.5
16,"[[0.3133672462156262, 0.16096849073548417, 0.14915295011883084, 0.2496794837331101, 0.12883226050952756, 0.18371500540486288, 0.2083874639262355, 0.2747840671054806, 0.1676468835694378, 0.1809069182856145, 0.15787964114968653, 0.2738651666986575]]","[[64171120.0, 64171120.0]]",5.64
16,"[[0.27687100639532314, 0.21404463680661312, 0.29477948273644683, 0.20197741299582986, 0.3597429341569497, 0.22305191528613738, 0.22984854610837183, 0.1364290637283055, 0.18175855879152658, 0.18953337168364706, 0.12080199674834495, 0.2725006753173485]]","[[64171120.0, 64171120.0]]",4.31
16,"[[0.23818225810269106, 0.1007884026991253, 0.19131942756893328, 0.21198694977185903, 0.2935053688178223, 0.29265733943075267, 0.1808666336794034, 0.07746524297793823, 0.09509567351811458, 0.21533306883690098, 0.10377034287559647, 0.267686407225116]]","[[15998830.0, 15998830.0]]",4.97
16,"[[0.28396287292689587, 0.20389869036084152, 0.1713447461589809, 0.19814665914235113, 0.1858546306301205, 0.35677615082000735, 0.25049315982332654, 0.22908750936387584, 0.3247766882412334, 0.2004882771351925, 0.25517413538658995, 0.21646493263986363]]","[[26547510.0, 26547510.0]]",5.41
16,"[[0.30037873666450504, 0.2649906033250393, 0.30425450479196703, 0.0880984975403092, 0.205014335735297, 0.20314545344269966, 0.2819656897602612, 0.1686218042236847, 0.19681641847805648, 0.31555676384568443, 0.1519936969630247, 0.20218936701399967]]","[[31821840.0, 31821840.0]]",6.48
16,"[[0.19268543050331766, 0.28672209524084563, 0.11241350268427157, 0.12567311567828385, 0.3547631311184074, 0.10419918389302148, 0.36600368818857376, 0.18775215260001524, 0.16024542260997585, 0.18716467305622253, 0.14544953606525082, 0.12247797025213657]]","[[64171120.0, 64171120.0]]",4.2
16,"[[0.260951053019103, 0.14632457664704066, 0.17935648912098204, 0.34900287303551003, 0.20176462990649024, 0.06282853031172533, 0.23534138427397933, 0.16723382380738452, 0.060476861744149846, 0.12171408107686886, 0.252968222423017, 0.1269776818866834]]","[[64171120.0, 64171120.0]]",4.51
16,"[[0.16665350803574086, 0.1754651469057599, 0.2816640441710659, 0.3522155312305713, 0.1512428922297689, 0.12118162928492847, 0.11027192160215851, 0.17118206076685047, 0.1193882181091873, 0.16727721129890863, 0.15912000536182752, 0.14708205219574946]]","[[64171120.0, 64171120.0]]",6.33
16,"[[0.011226199833459238, 0.14951717736223943, 0.07123745769253609, 0.28879096437370144, 0.19215917647256017, 0.03020084195474268, 0.1119186357573909, 0.2844719487331561, 0.23201011560680562, 0.19722437046273344, 0.2968203911536658, 0.18838443318539502]]","[[12759730.0, 12759730.0]]",4.1
16,"[[0.16881455741780177, 0.19365648806910252, 0.17500251633192254, 0.043050364752920095, 0.2741463397625521, 0.15815780419291223, 0.13906555427076225, 0.264156073709161, 0.25194760707919317, 0.22908161494323726, 0.22922835267528352, 0.04980977375816695]]","[[49680100.0, 49680100.0]]",4.61
16,"[[0.16550402548919552, 0.12253062402919433, 0.23834520520426064, 0.2533085210730791, 0.38655836965561097, 0.21422653373754902, 0.21159018279323397, 0.19889928541554106, 0.14348315135287462, 0.23513530606194427, 0.25782911437267336, 0.2049572899411154]]","[[44183140.0, 44183140.0]]",4.78
16,"[[0.21069194031034125, 0.3168461516505177, 0.3530762747485979, 0.17729127169951983, 0.2997182801461331, 0.1873405734070026, 0.08386519079855431, 0.006208638955447349, 0.17932184153654823, 0.1675913777138373, 0.3017721747933826, 0.17670183776960435]]","[[64171120.0, 64171120.0]]",4.55
16,"[[0.21178120985696758, 0.23107858026866884, 0.2120467620706031, 0.16997965373231524, 0.17231594739573225, 0.2763085806683967, 0.2496599345336465, 0.11597792699152287, 0.19882549903574465, 0.23359539757585074, 0.18702856900017725, 0.22868438727124107]]","[[2637169.0, 2637169.0]]",4.18
16,"[[0.30715833232963885, 0.21671622005609859, 0.11966735273612389, 0.2724459657619409, 0.23232842615841653, 0.16994182577476874, 0.18690617743887955, 0.31255196098976556, 0.3558263822271045, 0.2948623414195452, 0.1174692806654871, 0.029063465125096943]]","[[5450150.0, 5450150.0]]",4.03
16,"[[0.22293351531843353, 0.06344141845074228, 0.05538713300135137, 0.11058882526654983, 0.11599382475820076, 0.14942219010584926, 0.24365240857258647, 0.15424029321437482, 0.10796560536517028, 0.32518514512457064, 0.3498399799688353, 0.17084684349481205]]","[[13874140.0, 13874140.0]]",4.76
16,"[[0.13058209145743724, 0.16361154749081352, 0.1886696353957208, 0.1883696982590326, 0.23908378231229996, 0.23173161914127366, 0.33189061885463117, 0.2147899742478011, 0.22593285009395048, 0.10662260598489089, 0.05197851483923582, 0.30376833575192064]]","[[34971490.0, 34971490.0]]",4.66
16,"[[0.07444665447118853, 0.10440779127610529, 0.25594478086518113, 0.09692545828002701, 0.17091990713576638, 0.2825149245614805, 0.21827807433001073, 0.1873675050623138, 0.12327424695980033, 0.1902025581079468, 0.20284630925989788, 0.3217794083660673]]","[[15998830.0, 15998830.0]]",5.34
16,"[[0.11280285757864944, 0.4109107858900062, 0.34098373817156075, 0.06724335031543774, 0.26208926005468797, 0.13004407094659426, 0.35887254162815185, 0.3216923651809049, 0.25491014811278784, 0.15236090225586568, 0.2124899152888916, 0.09702125002776235]]","[[52919200.0, 52919200.0]]",5.77
16,"[[0.1507259266223631, 0.2671165998713571, 0.17353852436826422, 0.20305131764685772, 0.1437591598531255, 0.2524962430958255, 0.12180576622070921, 0.13943660538729696, 0.15250122741964653, 0.071561137720841, 0.28334496119023833, 0.2523705675586167]]","[[175811.3, 175811.3]]",4.13
16,"[[0.35370241396446733, 0.18913236806043526, 0.2776388837836714, 0.2139952568268871, 0.1828081371085948, 0.19335265160517426, 0.2618960072086917, 0.23382096592930124, 0.20262627034230768, 0.15070195779948595, 0.1425599555263643, 0.14130594479734682]]","[[29582340.0, 29582340.0]]",4.16
16,"[[0.17282624874007232, 0.2362091165061338, 0.038041219838493234, 0.1814157450793144, 0.16557787942036845, 0.19787898317796843, 0.2873506883084813, 0.335927917853003, 0.07886182718196393, 0.11183978741991156, 0.2668345818582323, 0.2791969785041889]]","[[29582340.0, 29582340.0]]",4.23
16,"[[0.10976515215447884, 0.24403375034362362, 0.20057312833166221, 0.13323541170165723, 0.18902892858166326, 0.20819847896030017, 0.16523830674926435, 0.2762452779775189, 0.2827602065559553, 0.24657077254101684, 0.09930043373893165, 0.28888767581957037]]","[[175811.3, 175811.3]]",5.2
16,"[[0.21594597038021213, 0.21113145397189728, 0.22681686169731158, 0.20680884500282343, 0.21058741392308433, 0.23674927479911606, 0.3019182655116288, 0.2661332442237568, 0.1339024228014961, 0.1966421733062357, 0.32406425271993416, 0.06359392956930243]]","[[51955040.0, 51955040.0]]",4.37
16,"[[0.3108442012999831, 0.28568857699226335, 0.16254467136415596, 0.3101247619865872, 0.08313284930867611, 0.291678362711936, 0.254312115862722, 0.2627704984570787, 0.2941545055965109, 0.10838731914655005, 0.23523561447112362, 0.2591459448147619]]","[[1230679.0, 1230679.0]]",4.72
16,"[[0.18287558290882014, 0.18102583880225165, 0.10347529556193093, 0.23309377127204556, 0.09230424012498188, 0.32040904342563203, 0.30857832432258075, 0.20168301443458572, 0.24412331938277387, 0.26025972145427173, 0.14764610767309305, 0.2136591226800984]]","[[64171120.0, 64171110.0]]",4.68
16,"[[0.14054178371963894, 0.2778543876815346, 0.2851046768160284, 0.28135117108732965, 0.09942988795975256, 0.1551362569396323, 0.22572730665113314, 0.09683360720940688, 0.20958615911621842, 0.21592323051935683, 0.07428384001109192, 0.24405022611165234]]","[[4324958.0, 4324958.0]]",4.34
16,"[[0.18864091115285486, 0.1603263638042885, 0.1320572170760667, 0.19632458663515703, 0.260644992376736, 0.21817577195528634, 0.23920696316965007, 0.18332891251942976, 0.368267101250944, 0.09488933115729682, 0.2888722754264823, 0.1458109801733207]]","[[21273170.0, 21273170.0]]",5.0
16,"[[0.04853289953561668, 0.2188298475351276, 0.18140484528634013, 0.2391772977355326, 0.32728159241239174, 0.13559747588962956, 0.25731414980033923, 0.297537099617762, 0.047572004366259746, 0.35405611991334474, 0.20786461026607356, 0.22666939366754277]]","[[52919200.0, 52919190.0]]",8.57
16,"[[0.2284377101837737, 0.15134123481573092, 0.24879750828225713, 0.15553963009230104, 0.26939569516516426, 0.1459404522425305, 0.2713018461445495, 0.24876862146056106, 0.2169485356621882, 0.2223603561369465, 0.1976545827977449, 0.15859665615859153]]","[[64171120.0, 64171100.0]]",4.62
16,"[[0.3215588095083403, 0.33594973776230574, 0.19755123217014073, 0.1405089864330436, 0.25379816038342556, 0.21904512283546076, 0.22188816495619912, 0.11194410510100428, 0.23847390164817978, 0.2678294851451362, 0.1324895557045307, 0.1839395099595628]]","[[41202300.0, 41202300.0]]",5.73
16,"[[0.2463574843825602, 0.1857297675845681, 0.21777756072008198, 0.2217220969793012, 0.10634316341079017, 0.15408382400635695, 0.20925535363203418, 0.1648016476945696, 0.2801681846284708, 0.15877647554224184, 0.29496422385171006, 0.29445671970417314]]","[[52757060.0, 52757060.0]]",5.56
16,"[[0.27161834659065914, 0.22956518235374712, 0.10904848233150777, 0.13803358166571636, 0.22232178419528845, 0.185893276301213, 0.2602235421806901, 0.14331812171909358, 0.22365128063172007, 0.2136883064571378, 0.19877808138293473, 0.1189249525382069]]","[[64171120.0, 64171120.0]]",4.76
16,"[[0.2881183581482093, 0.174827046455941, 0.14560688330761867, 0.0872782743377122, 0.3087288090576883, 0.2622652672018211, 0.1689664128420271, 0.22151403892105648, 0.17480377768182587, 0.041468882330921775, 0.2317901039004424, 0.1523962740324468]]","[[64171120.0, 64171120.0]]",4.86
16,"[[0.1775017274893061, 0.2961322798724263, 0.24481306826460672, 0.003638613526573964, 0.25272248508240686, 0, 0.24682685960242798, 0.05960462929043467, 0.2207580305991705, 0.15861218196139426, 0.1556035241704169, 0.2537570782575916]]","[[16049440.0, 16049440.0]]",4.45
16,"[[0.13720018305211046, 0.1262457367154477, 0.36187271974791835, 0.3908128740768271, 0.18747896073863887, 0.3158967838687197, 0.14537264857192173, 0.2527445235910662, 0.15920718273024498, 0, 0.28002569103978325, 0.27585873777443853]]","[[51484230.0, 51484230.0]]",5.49
16,"[[0.09007467634515998, 0.1360627184159382, 0.3192506844479376, 0.2637285928410335, 0.20811078058096194, 0.22758057849519023, 0.2673604922117354, 0.20545124172780507, 0.18094371519408656, 0.22751380596834248, 0.10605052081549182, 0.1737942984819361]]","[[175811.3, 175811.3]]",6.59
16,"[[0.13399862158455067, 0.33980292786298905, 0.2250180883040155, 0.21542153965412605, 0.3046524871074071, 0.2862571428392509, 0.2842057443219303, 0.2006196380406019, 0.2957081341906547, 0.20408807859225472, 0.2401568957187321, 0.029951929967552915]]","[[64171120.0, 64171120.0]]",6.5
16,"[[0.12170311825781024, 0.13325311005862295, 0.12293509688155665, 0.22094865047859424, 0.28064555190368384, 0.17935571855204038, 0.04822156839271871, 0.17373255722842104, 0.3427526459722892, 0.13305819821869916, 0.07975896497903863, 0.2118692742408986]]","[[64171120.0, 64171120.0]]",3.9
16,"[[0.2688233362594771, 0.248942025221973, 0.26897861765315234, 0.1617065187023748, 0.12422425298178315, 0.2997310378408259, 0.419590734847716, 0.2869859239619267, 0.11669726208812305, 0.227636326683812, 0.2440723898319575, 0.1973546850406363]]","[[1230679.0, 1230679.0]]",4.53
16,"[[0.16377279437567982, 0.1679060318143849, 0.11489794789009432, 0.15874421041452777, 0.11314458904429965, 0.280416125348932, 0.15015684901078538, 0.16387623124650424, 0.27224872051800825, 0.24391109126902186, 0.10194325622218356, 0.2434494000816907]]","[[2637169.0, 2637169.0]]",4.23
16,"[[0.33604440912837974, 0.12978850389504104, 0.09908151069771284, 0.16820739727131906, 0.1535008897569577, 0.23300428430138792, 0.1984671599986242, 0.10659072954900278, 0, 0.15705308632501386, 0.1712747913928934, 0.2492190651661903]]","[[64171120.0, 64171120.0]]",5.48
16,"[[0.32013860469958, 0.31043839015377456, 0.23527382592639162, 0.17396267252068254, 0.19365801577306443, 0.07936772591824337, 0.22706258799384332, 0.25347777787409886, 0.08931965724769576, 0.3752490599883146, 0.35726210109520434, 0.13101501864629783]]","[[2407414.0, 2407414.0]]",4.68
16,"[[0.27896042448220965, 0.2838642324133292, 0.21578752979294227, 0.24910338427316375, 0.1496630789638, 0.12010487293291411, 0.06634971864768155, 0.08124176244839494, 0.1901437571522335, 0.21210294786308406, 0.22642360976610698, 0.0881546268071486]]","[[28582750.0, 28582750.0]]",5.21
16,"[[0.2527778064461897, 0.3955459159522188, 0.2039365625606345, 0.266261933005755, 0.11049701172354201, 0.2659457115570284, 0.25346345536653514, 0.15546050906509368, 0.18539475536341452, 0.13552001725157237, 0.0179060231639927, 0.3341137234419193]]","[[527433.9, 527433.9]]",65.19
16,"[[0.15915867898806552, 0.15580196462056134, 0.33546202984434265, 0.12492984715965828, 0.2167907912529806, 0.16152160834352097, 0.19552587017732875, 0.2414499378864296, 0.18336832893423494, 0.2057127868657187, 0.2738636469725529, 0.31844922899071315]]","[[527433.9, 527433.9]]",12.44
16,"[[0.19205602741652958, 0.19506243054752861, 0.26626060282786196, 0.2685575948990486, 0.22626454931998938, 0.18122555396053108, 0.27473718671587555, 0.17803069689073023, 0.07139436895144544, 0.3337761713369882, 0.20676145728940964, 0.2634681275935588]]","[[63700310.0, 63700310.0]]",6.7
16,"[[0.1904731194123098, 0.05206087345310237, 0.1534559418722882, 0.14894022286665753, 0.1986410605341603, 0.12730849677690725, 0.10687197047146275, 0.16097382139355249, 0.2911260086476054, 0.30867271649475664, 0.16767735009325557, 0.3522069078102825]]","[[64171120.0, 64171120.0]]",5.58
16,"[[0.20348987898534754, 0.18352350237642848, 0.1647077546541849, 0.2647832771610352, 0.15869528708415145, 0.20057082716848715, 0.14806568459125347, 0.2080140323443297, 0.1552877894671262, 0.2866145837279624, 0.3192751064285677, 0.13398613421824668]]","[[64171120.0, 64171120.0]]",47.27
16,"[[0.08545951356221057, 0.23044165831724883, 0.378166085815287, 0.223051062757003, 0.2427690992918846, 0.1220321688287024, 0.2048663222182022, 0.22328261885240974, 0.27349608355546184, 0.2835099816951315, 0.39008397557099644, 0.1545920393701195]]","[[44568140.0, 44568140.0]]",5.22
16,"[[0.2922006183647266, 0.08266065425710349, 0.2101292706671475, 0.19554910797652994, 0.00633094075527138, 0.24306170110643288, 0.14313390934788675, 0.18108155291188072, 0.2766079988498059, 0.18183969029091776, 0.12567571971297098, 0.16315017302294987]]","[[51920590.0, 51920590.0]]",5.81
16,"[[0.24974143064788834, 0.17067599555233773, 0.18422629832822884, 0.12797493229025683, 0.19394436756932013, 0.24523731771421095, 0.305385905991713, 0.170398804454164, 0.12852095475878633, 0.23698049964400275, 0.24279320608630633, 0.09452179063736267]]","[[15787850.0, 15787850.0]]",4.6
16,"[[0.2340757099232947, 0.25346808309354757, 0.0831801943443589, 0.2929495803277172, 0.1797171685820384, 0.270356936631889, 0.20190324747749547, 0.13079540437858903, 0.24671401561517275, 0.09334675286228751, 0.191853488649479, 0.10485387776348577]]","[[31610870.0, 31610870.0]]",4.6
16,"[[0.2478331305541178, 0.11589441865959077, 0.2909426221626361, 0.22735473611984502, 0.2311672540340835, 0.38273959516950207, 0.11740243546045408, 0.1929593970475308, 0.25686636850706124, 0.23866876288804267, 0.1839122689125715, 0.11532859095386487]]","[[64171120.0, 64171120.0]]",5.66
16,"[[0.17019864351128067, 0.145578689876039, 0.0939317603226646, 0.14581139481565822, 0.1829398837159215, 0.3424517452476439, 0.21737786374446275, 0.32047317784428236, 0.22966330336339683, 0.16975122452093658, 0.12646966882933897, 0.25457514866472397]]","[[175811.3, 175811.3]]",99.62
16,"[[0.08332722136055092, 0.019560292371925775, 0.08418173393823664, 0.19974210999389955, 0.3129773223538189, 0.16338864400373299, 0.23756754770326205, 0.21116891040265715, 0.21329026082328845, 0.14842260139986077, 0.15775404853470515, 0.2348862858174866]]","[[9461184.0, 9461184.0]]",4.25
16,"[[0.18443325605664693, 0.09940286914427288, 0.2186090907268627, 0.11679756452149372, 0.26287675988248327, 0.22977541267572493, 0.11910346182625772, 0.2372028620333368, 0.1710306461345233, 0.2810501404162118, 0.22442749958677427, 0.22722838806406326]]","[[175811.3, 175811.3]]",4.76
16,"[[0.14886160737114384, 0.24131298983795815, 0.27709158657190774, 0.07633169552058901, 0.29648104331769654, 0.3359998386282951, 0.2975095737411676, 0.08966311473578, 0.23468510931536266, 0.08640103790484852, 0.03899806605857192, 0.20940115260301062]]","[[527433.9, 527433.9]]",4.81
16,"[[0.09573226255010835, 0.19734252373743574, 0.22029937796836765, 0.33031121421610876, 0.13341260555812107, 0.09674527348040161, 0.1778536035974699, 0.2268796400399687, 0.19725362494958543, 0.17465930144563555, 0.21557845270646778, 0.2193267066790313]]","[[25284200.0, 25284200.0]]",6.09
